Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;Ano;Mês;Ordem mês;Chegadas;
Europa;6;Rússia;190;Rio de Janeiro;19;Marítima;3;2014;abril;4;0;
Europa;6;Suécia;215;Rio de Janeiro;19;Marítima;3;2014;abril;4;0;
Europa;6;Suíça;216;Rio de Janeiro;19;Marítima;3;2014;abril;4;0;
Europa;6;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;abril;4;0;
Oceania;7;Austrália;14;Rio de Janeiro;19;Marítima;3;2014;abril;4;0;
Oceania;7;Nova Zelândia;166;Rio de Janeiro;19;Marítima;3;2014;abril;4;0;
Oceania;7;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;abril;4;0;
Continente não especificado;8;Países não especificados;999;Rio de Janeiro;19;Marítima;3;2014;abril;4;0;
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
África;1;Angola;6;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
África;1;Cabo Verde;35;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
África;1;Nigéria;162;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
África;1;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América Central e Caribe;2;Costa Rica;53;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América Central e Caribe;2;Cuba;55;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América Central e Caribe;2;Guatemala;84;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América Central e Caribe;2;Panamá;170;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América Central e Caribe;2;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Norte;3;Canadá;38;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Norte;3;Estados Unidos;68;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Norte;3;México;148;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Argentina;11;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Bolívia;26;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Chile;42;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Colômbia;48;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Equador;63;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Guiana Francesa;87;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Paraguai;173;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Peru;174;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Guiana;86;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Suriname;217;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Uruguai;234;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
América do Sul;4;Venezuela;238;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Ásia;5;China;43;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Ásia;5;Índia;113;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Ásia;5;Israel;119;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Ásia;5;Japão;122;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Ásia;5;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Alemanha;4;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Áustria;15;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Bélgica;21;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Dinamarca;57;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Espanha;67;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Finlândia;73;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;França;74;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Grécia;81;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Holanda;92;Rio de Janeiro;19;Marítima;3;2014;maio;5;3;
Europa;6;Hungria;94;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Reino Unido;182;Rio de Janeiro;19;Marítima;3;2014;maio;5;1;
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Itália;120;Rio de Janeiro;19;Marítima;3;2014;maio;5;1;
Europa;6;Noruega;164;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Polônia;177;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Portugal;179;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;República Tcheca;187;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Rússia;190;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Suécia;215;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Suíça;216;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Europa;6;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Oceania;7;Austrália;14;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Oceania;7;Nova Zelândia;166;Rio de Janeiro;19;Marítima;3;2014;maio;5;1;
Oceania;7;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
Continente não especificado;8;Países não especificados;999;Rio de Janeiro;19;Marítima;3;2014;maio;5;0;
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
África;1;Angola;6;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
África;1;Cabo Verde;35;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
África;1;Nigéria;162;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
África;1;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América Central e Caribe;2;Costa Rica;53;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América Central e Caribe;2;Cuba;55;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América Central e Caribe;2;Guatemala;84;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América Central e Caribe;2;Panamá;170;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América Central e Caribe;2;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Norte;3;Canadá;38;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Norte;3;Estados Unidos;68;Rio de Janeiro;19;Marítima;3;2014;junho;6;1;
América do Norte;3;México;148;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Argentina;11;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Bolívia;26;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Chile;42;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Colômbia;48;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Equador;63;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Guiana Francesa;87;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Paraguai;173;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Peru;174;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Guiana;86;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Suriname;217;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Uruguai;234;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
América do Sul;4;Venezuela;238;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Ásia;5;China;43;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Ásia;5;Índia;113;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Ásia;5;Israel;119;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Ásia;5;Japão;122;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Ásia;5;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;junho;6;33;
Europa;6;Alemanha;4;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Áustria;15;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Bélgica;21;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Dinamarca;57;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Espanha;67;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Finlândia;73;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;França;74;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Grécia;81;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Holanda;92;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Hungria;94;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Reino Unido;182;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Itália;120;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Noruega;164;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Polônia;177;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Portugal;179;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;República Tcheca;187;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Rússia;190;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Suécia;215;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Suíça;216;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Europa;6;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;junho;6;10;
Oceania;7;Austrália;14;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Oceania;7;Nova Zelândia;166;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Oceania;7;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
Continente não especificado;8;Países não especificados;999;Rio de Janeiro;19;Marítima;3;2014;junho;6;0;
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
África;1;Angola;6;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
África;1;Cabo Verde;35;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
África;1;Nigéria;162;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
África;1;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América Central e Caribe;2;Costa Rica;53;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América Central e Caribe;2;Cuba;55;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América Central e Caribe;2;Guatemala;84;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América Central e Caribe;2;Panamá;170;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América Central e Caribe;2;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Norte;3;Canadá;38;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Norte;3;Estados Unidos;68;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Norte;3;México;148;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Argentina;11;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Bolívia;26;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Chile;42;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Colômbia;48;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Equador;63;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Guiana Francesa;87;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Paraguai;173;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Peru;174;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Guiana;86;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Suriname;217;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Uruguai;234;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
América do Sul;4;Venezuela;238;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Ásia;5;China;43;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Ásia;5;Índia;113;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Ásia;5;Israel;119;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Ásia;5;Japão;122;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Ásia;5;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Alemanha;4;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Áustria;15;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Bélgica;21;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Dinamarca;57;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Espanha;67;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Finlândia;73;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;França;74;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Grécia;81;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Holanda;92;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Hungria;94;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Reino Unido;182;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Itália;120;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Noruega;164;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Polônia;177;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Portugal;179;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;República Tcheca;187;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Rússia;190;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Suécia;215;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Suíça;216;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Europa;6;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Oceania;7;Austrália;14;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Oceania;7;Nova Zelândia;166;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Oceania;7;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
Continente não especificado;8;Países não especificados;999;Rio de Janeiro;19;Marítima;3;2014;julho;7;0;
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
África;1;Angola;6;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
África;1;Cabo Verde;35;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
África;1;Nigéria;162;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
África;1;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América Central e Caribe;2;Costa Rica;53;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América Central e Caribe;2;Cuba;55;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América Central e Caribe;2;Guatemala;84;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América Central e Caribe;2;Panamá;170;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América Central e Caribe;2;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Norte;3;Canadá;38;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Norte;3;Estados Unidos;68;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Norte;3;México;148;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Argentina;11;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Bolívia;26;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Chile;42;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Colômbia;48;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Equador;63;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Guiana Francesa;87;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Paraguai;173;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Peru;174;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Guiana;86;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Suriname;217;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Uruguai;234;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
América do Sul;4;Venezuela;238;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Ásia;5;China;43;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Ásia;5;Índia;113;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Ásia;5;Israel;119;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Ásia;5;Japão;122;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Ásia;5;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Alemanha;4;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Áustria;15;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Bélgica;21;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Dinamarca;57;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Espanha;67;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Finlândia;73;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;França;74;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Grécia;81;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Holanda;92;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Hungria;94;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Reino Unido;182;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Itália;120;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Noruega;164;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Polônia;177;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Portugal;179;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;República Tcheca;187;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Rússia;190;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Suécia;215;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Suíça;216;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Europa;6;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Oceania;7;Austrália;14;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Oceania;7;Nova Zelândia;166;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Oceania;7;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
Continente não especificado;8;Países não especificados;999;Rio de Janeiro;19;Marítima;3;2014;agosto;8;0;
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
África;1;Angola;6;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
África;1;Cabo Verde;35;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
África;1;Nigéria;162;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
África;1;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América Central e Caribe;2;Costa Rica;53;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América Central e Caribe;2;Cuba;55;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América Central e Caribe;2;Guatemala;84;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América Central e Caribe;2;Panamá;170;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América Central e Caribe;2;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Norte;3;Canadá;38;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Norte;3;Estados Unidos;68;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Norte;3;México;148;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Argentina;11;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Bolívia;26;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Chile;42;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Colômbia;48;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Equador;63;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Guiana Francesa;87;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Paraguai;173;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Peru;174;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Guiana;86;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Suriname;217;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Uruguai;234;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
América do Sul;4;Venezuela;238;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Ásia;5;China;43;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Ásia;5;Índia;113;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Ásia;5;Israel;119;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Ásia;5;Japão;122;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Ásia;5;República da Coreia;184;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Ásia;5;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Alemanha;4;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Áustria;15;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Bélgica;21;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Dinamarca;57;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Espanha;67;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Finlândia;73;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;França;74;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Grécia;81;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Holanda;92;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Hungria;94;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Reino Unido;182;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Itália;120;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Noruega;164;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Polônia;177;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Portugal;179;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;República Tcheca;187;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Rússia;190;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Suécia;215;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Suíça;216;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Europa;6;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Oceania;7;Austrália;14;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Oceania;7;Nova Zelândia;166;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Oceania;7;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
Continente não especificado;8;Países não especificados;999;Rio de Janeiro;19;Marítima;3;2014;setembro;9;0;
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
África;1;Angola;6;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
África;1;Cabo Verde;35;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
África;1;Nigéria;162;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
África;1;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
América Central e Caribe;2;Costa Rica;53;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
América Central e Caribe;2;Cuba;55;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
América Central e Caribe;2;Guatemala;84;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
América Central e Caribe;2;Panamá;170;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
América Central e Caribe;2;Outros países;998;Rio de Janeiro;19;Marítima;3;2014;outubro;10;0;
